"Date Time","p (mbar)","T (degC)","Tpot (K)","Tdew (degC)","rh (%)","VPmax (mbar)","VPact (mbar)","VPdef (mbar)","sh (g/kg)","H2OC (mmol/mol)","rho (g/m**3)","wv (m/s)","max. wv (m/s)","wd (deg)"
21.09.2016 17:50:00,992.93,17.06,290.81,10.29,64.34,19.48,12.53,6.95,7.89,12.62,1186.16,0.41,1.28,151.00
21.09.2016 18:00:00,993.00,16.65,290.39,10.27,65.97,18.98,12.52,6.46,7.88,12.61,1187.93,0.44,0.96,232.50
21.09.2016 18:10:00,993.05,16.39,290.13,10.16,66.56,18.67,12.43,6.24,7.82,12.51,1189.10,0.60,0.92,219.60
21.09.2016 18:20:00,993.08,16.11,289.84,10.04,67.21,18.34,12.33,6.01,7.76,12.41,1190.33,0.48,0.78,223.30
21.09.2016 18:30:00,993.17,15.92,289.65,9.74,66.67,18.12,12.08,6.04,7.60,12.16,1191.33,0.68,1.32,251.30
21.09.2016 18:40:00,993.23,15.67,289.39,9.74,67.75,17.83,12.08,5.75,7.60,12.16,1192.44,0.40,0.76,204.70
21.09.2016 18:50:00,993.31,15.28,288.99,9.63,68.96,17.39,11.99,5.40,7.54,12.07,1194.19,0.64,1.04,242.80
21.09.2016 19:00:00,993.41,14.93,288.64,9.77,71.20,17.00,12.11,4.90,7.61,12.19,1195.71,0.21,0.52,334.70
21.09.2016 19:10:00,993.49,14.56,288.26,10.11,74.60,16.60,12.38,4.22,7.79,12.46,1197.22,0.79,1.58,36.22
21.09.2016 19:20:00,993.61,14.06,287.75,10.42,78.70,16.07,12.65,3.42,7.96,12.73,1199.32,0.84,1.16,46.99
21.09.2016 19:30:00,993.65,13.71,287.39,10.33,80.00,15.71,12.57,3.14,7.90,12.65,1200.87,0.34,0.80,62.84
21.09.2016 19:40:00,993.73,13.58,287.26,10.16,79.80,15.58,12.43,3.15,7.82,12.51,1201.58,0.49,0.84,141.00
21.09.2016 19:50:00,993.83,13.38,287.05,10.01,80.00,15.38,12.30,3.08,7.73,12.38,1202.59,0.71,1.10,354.60
21.09.2016 20:00:00,993.95,13.38,287.04,9.97,79.80,15.38,12.27,3.11,7.71,12.34,1202.76,0.59,0.88,49.40
21.09.2016 20:10:00,994.03,13.11,286.76,9.99,81.30,15.11,12.28,2.82,7.72,12.36,1203.98,0.30,0.60,20.57
21.09.2016 20:20:00,994.08,12.91,286.56,9.90,81.90,14.91,12.21,2.70,7.68,12.28,1204.92,0.26,0.52,25.52
21.09.2016 20:30:00,994.14,12.76,286.40,9.95,83.00,14.76,12.25,2.51,7.70,12.33,1205.60,0.32,0.72,16.42
21.09.2016 20:40:00,994.16,12.55,286.19,9.80,83.30,14.56,12.13,2.43,7.62,12.20,1206.57,0.34,0.86,307.80
21.09.2016 20:50:00,994.20,12.56,286.20,9.59,82.10,14.57,11.96,2.61,7.52,12.03,1206.65,1.28,1.88,226.90
21.09.2016 21:00:00,994.21,12.67,286.31,9.68,82.00,14.68,12.04,2.64,7.56,12.11,1206.17,1.14,1.72,222.20
21.09.2016 21:10:00,994.23,12.59,286.22,9.70,82.50,14.60,12.05,2.56,7.57,12.12,1206.52,0.59,0.96,197.80
21.09.2016 21:20:00,994.25,12.16,285.79,9.53,83.90,14.19,11.91,2.29,7.48,11.98,1208.43,1.06,1.80,222.50
21.09.2016 21:30:00,994.31,11.99,285.62,9.52,84.80,14.03,11.90,2.13,7.48,11.97,1209.23,1.26,1.68,225.10
21.09.2016 21:40:00,994.38,11.86,285.48,9.60,86.00,13.91,11.97,1.95,7.52,12.03,1209.84,0.64,1.02,215.20
21.09.2016 21:50:00,994.40,11.58,285.20,9.46,86.80,13.66,11.86,1.80,7.45,11.92,1211.10,0.67,0.96,208.60
21.09.2016 22:00:00,994.42,11.39,285.01,9.38,87.40,13.49,11.79,1.70,7.41,11.86,1211.96,0.22,0.56,220.90
21.09.2016 22:10:00,994.46,11.21,284.82,9.38,88.50,13.33,11.80,1.53,7.41,11.86,1212.77,1.43,2.16,225.50
21.09.2016 22:20:00,994.52,11.32,284.93,9.49,88.50,13.43,11.88,1.54,7.46,11.95,1212.34,1.05,1.56,220.00
21.09.2016 22:30:00,994.53,11.31,284.92,9.25,87.10,13.42,11.69,1.73,7.34,11.75,1212.49,1.11,1.62,235.60
21.09.2016 22:40:00,994.61,11.23,284.83,9.32,88.00,13.35,11.74,1.60,7.38,11.81,1212.90,0.96,1.24,214.70
21.09.2016 22:50:00,994.68,11.00,284.59,9.26,89.00,13.14,11.70,1.45,7.35,11.76,1213.99,0.81,1.28,199.50
21.09.2016 23:00:00,994.69,10.74,284.33,9.20,90.20,12.92,11.65,1.27,7.32,11.71,1215.13,0.88,1.28,196.70
21.09.2016 23:10:00,994.67,10.62,284.21,9.18,90.80,12.81,11.64,1.18,7.31,11.70,1215.63,1.04,1.44,205.90
21.09.2016 23:20:00,994.64,10.50,284.10,9.05,90.70,12.71,11.53,1.18,7.24,11.59,1216.16,0.78,1.08,206.70
21.09.2016 23:30:00,994.69,10.27,283.86,8.84,90.80,12.52,11.37,1.15,7.14,11.43,1217.28,0.69,1.16,200.40
21.09.2016 23:40:00,994.73,10.10,283.69,8.86,92.00,12.38,11.39,0.99,7.15,11.45,1218.04,1.05,1.44,205.70
21.09.2016 23:50:00,994.65,9.96,283.56,8.92,93.20,12.26,11.43,0.83,7.18,11.49,1218.53,0.97,1.44,185.20
22.09.2016 00:00:00,994.68,9.70,283.29,8.67,93.30,12.05,11.24,0.81,7.06,11.30,1219.78,0.65,1.12,179.00
22.09.2016 00:10:00,994.79,9.42,283.00,8.40,93.30,11.82,11.03,0.79,6.93,11.09,1221.22,0.75,1.28,175.20
22.09.2016 00:20:00,994.91,9.45,283.02,8.52,93.90,11.85,11.12,0.72,6.98,11.18,1221.20,0.58,1.36,180.80
22.09.2016 00:30:00,994.98,9.35,282.92,8.50,94.40,11.77,11.11,0.66,6.97,11.16,1221.73,0.95,1.44,235.10
22.09.2016 00:40:00,995.01,9.27,282.83,8.50,94.90,11.70,11.11,0.60,6.97,11.16,1222.11,0.88,1.24,193.20
22.09.2016 00:50:00,995.01,9.17,282.73,8.46,95.30,11.63,11.08,0.55,6.96,11.13,1222.55,0.89,1.40,186.40
22.09.2016 01:00:00,995.01,9.24,282.80,8.61,95.80,11.68,11.19,0.49,7.03,11.25,1222.20,0.61,1.08,212.60
22.09.2016 01:10:00,995.02,9.15,282.71,8.47,95.50,11.61,11.09,0.52,6.96,11.14,1222.65,1.40,2.60,222.90
22.09.2016 01:20:00,995.07,9.25,282.81,8.65,96.00,11.69,11.22,0.47,7.04,11.28,1222.22,1.76,2.34,238.30
22.09.2016 01:30:00,995.15,9.10,282.65,8.39,95.30,11.57,11.03,0.54,6.92,11.08,1223.05,0.88,1.44,211.60
22.09.2016 01:40:00,995.14,9.21,282.76,8.51,95.40,11.66,11.12,0.54,6.98,11.18,1222.51,0.84,1.24,216.80
22.09.2016 01:50:00,995.14,9.17,282.72,8.44,95.20,11.63,11.07,0.56,6.95,11.12,1222.71,0.71,1.36,201.70
22.09.2016 02:00:00,995.14,8.97,282.52,8.21,95.00,11.47,10.90,0.57,6.84,10.95,1223.66,0.66,1.00,187.70
22.09.2016 02:10:00,995.14,8.75,282.30,8.03,95.20,11.30,10.76,0.54,6.75,10.81,1224.69,0.41,1.00,167.90
22.09.2016 02:20:00,995.13,8.71,282.26,8.02,95.40,11.27,10.75,0.52,6.75,10.80,1224.85,0.24,0.44,126.40
22.09.2016 02:30:00,995.14,8.33,281.88,7.56,94.90,10.98,10.42,0.56,6.54,10.47,1226.66,0.44,0.72,212.20
22.09.2016 02:40:00,995.15,8.21,281.76,7.52,95.40,10.89,10.39,0.50,6.52,10.44,1227.22,1.06,1.56,212.40
22.09.2016 02:50:00,995.15,8.11,281.66,7.47,95.70,10.82,10.35,0.47,6.50,10.40,1227.68,0.87,1.28,217.70
22.09.2016 03:00:00,995.16,8.27,281.82,7.67,96.00,10.94,10.50,0.44,6.59,10.55,1226.92,0.64,0.88,192.90
22.09.2016 03:10:00,995.22,8.03,281.58,7.36,95.50,10.76,10.28,0.48,6.45,10.33,1228.14,1.08,1.80,188.60
22.09.2016 03:20:00,995.23,7.68,281.22,7.02,95.60,10.51,10.04,0.46,6.30,10.09,1229.80,0.94,1.52,180.30
22.09.2016 03:30:00,995.24,7.51,281.05,6.90,95.90,10.38,9.96,0.43,6.25,10.01,1230.60,1.01,1.40,196.10
22.09.2016 03:40:00,995.27,7.33,280.87,6.78,96.30,10.26,9.88,0.38,6.20,9.92,1231.46,0.91,1.28,212.90
22.09.2016 03:50:00,995.27,7.34,280.88,6.87,96.80,10.26,9.94,0.33,6.23,9.98,1231.39,0.61,1.24,161.90
22.09.2016 04:00:00,995.28,7.35,280.89,6.92,97.10,10.27,9.97,0.30,6.26,10.02,1231.33,0.79,1.20,188.70
22.09.2016 04:10:00,995.26,7.26,280.80,6.85,97.20,10.21,9.92,0.29,6.22,9.97,1231.74,1.01,1.28,220.90
22.09.2016 04:20:00,995.27,7.24,280.78,6.87,97.50,10.19,9.94,0.25,6.24,9.99,1231.82,0.83,1.64,202.00
22.09.2016 04:30:00,995.27,7.10,280.64,6.73,97.50,10.10,9.84,0.25,6.18,9.89,1232.48,1.21,1.68,203.10
22.09.2016 04:40:00,995.27,7.01,280.55,6.67,97.70,10.03,9.80,0.23,6.15,9.85,1232.90,0.98,1.42,236.10
22.09.2016 04:50:00,995.23,7.08,280.62,6.77,97.90,10.08,9.87,0.21,6.19,9.92,1232.52,0.65,1.40,187.20
22.09.2016 05:00:00,995.18,7.13,280.68,6.82,97.90,10.12,9.91,0.21,6.21,9.95,1232.21,0.67,1.32,193.20
22.09.2016 05:10:00,995.14,7.02,280.57,6.70,97.80,10.04,9.82,0.22,6.16,9.87,1232.69,1.14,1.76,227.90
22.09.2016 05:20:00,995.19,6.90,280.45,6.59,97.90,9.96,9.75,0.21,6.12,9.80,1233.30,0.82,1.28,219.10
22.09.2016 05:30:00,995.19,6.79,280.34,6.50,98.00,9.89,9.69,0.20,6.08,9.73,1233.81,0.99,1.64,222.50
22.09.2016 05:40:00,995.26,6.79,280.33,6.51,98.10,9.88,9.70,0.19,6.08,9.74,1233.90,1.08,1.68,217.60
22.09.2016 05:50:00,995.34,6.86,280.39,6.60,98.20,9.93,9.75,0.18,6.12,9.80,1233.67,1.32,1.84,221.20
22.09.2016 06:00:00,995.40,6.84,280.37,6.57,98.20,9.92,9.74,0.18,6.11,9.78,1233.85,1.57,2.08,218.30
22.09.2016 06:10:00,995.39,6.69,280.22,6.41,98.10,9.82,9.63,0.19,6.04,9.67,1234.54,1.70,2.24,218.40
22.09.2016 06:20:00,995.42,6.61,280.14,6.36,98.30,9.76,9.60,0.17,6.02,9.64,1234.95,1.41,1.78,221.00
22.09.2016 06:30:00,995.50,6.66,280.18,6.41,98.30,9.79,9.63,0.17,6.04,9.67,1234.83,1.50,2.00,223.30
22.09.2016 06:40:00,995.53,6.66,280.18,6.43,98.40,9.80,9.64,0.16,6.04,9.68,1234.84,1.27,1.68,231.70
22.09.2016 06:50:00,995.63,6.70,280.21,6.47,98.40,9.83,9.67,0.16,6.06,9.71,1234.76,1.00,1.44,239.10
22.09.2016 07:00:00,995.66,6.74,280.25,6.51,98.40,9.85,9.69,0.16,6.08,9.73,1234.63,1.29,1.88,221.90
22.09.2016 07:10:00,995.73,6.67,280.17,6.42,98.30,9.80,9.63,0.17,6.04,9.68,1235.06,1.48,2.04,217.50
22.09.2016 07:20:00,995.75,6.66,280.16,6.43,98.40,9.79,9.64,0.16,6.04,9.68,1235.12,1.35,2.28,197.80
22.09.2016 07:30:00,995.81,6.71,280.21,6.48,98.40,9.83,9.67,0.16,6.06,9.71,1234.95,0.91,1.56,202.90
22.09.2016 07:40:00,995.94,6.92,280.40,6.71,98.60,9.97,9.83,0.14,6.16,9.87,1234.14,0.68,1.50,178.80
22.09.2016 07:50:00,996.01,7.08,280.56,6.86,98.50,10.08,9.93,0.15,6.23,9.97,1233.45,1.04,2.08,156.30
22.09.2016 08:00:00,996.09,7.10,280.57,6.87,98.40,10.10,9.94,0.16,6.23,9.97,1233.46,1.44,2.24,185.00
22.09.2016 08:10:00,996.21,7.19,280.65,6.96,98.40,10.16,10.00,0.16,6.27,10.03,1233.18,1.12,1.54,160.00
22.09.2016 08:20:00,996.24,7.43,280.89,7.22,98.60,10.33,10.18,0.14,6.38,10.22,1232.08,0.70,1.28,147.50
22.09.2016 08:30:00,996.29,7.81,281.27,7.60,98.60,10.60,10.45,0.15,6.55,10.49,1230.35,0.43,1.04,160.90
22.09.2016 08:40:00,996.38,8.01,281.46,7.74,98.20,10.75,10.55,0.19,6.61,10.59,1229.54,0.70,1.24,172.50
22.09.2016 08:50:00,996.40,8.10,281.55,7.79,97.90,10.81,10.58,0.23,6.63,10.62,1229.16,0.60,1.12,110.10
22.09.2016 09:00:00,996.46,8.87,282.32,8.57,98.00,11.39,11.16,0.23,7.00,11.20,1225.61,0.62,1.88,123.00
22.09.2016 09:10:00,996.49,9.35,282.79,8.96,97.40,11.77,11.46,0.31,7.19,11.50,1223.42,0.87,2.18,175.80
22.09.2016 09:20:00,996.50,9.85,283.29,9.35,96.70,12.17,11.77,0.40,7.38,11.81,1221.12,0.88,1.80,151.80
22.09.2016 09:30:00,996.49,10.22,283.66,9.66,96.30,12.48,12.01,0.46,7.53,12.06,1219.41,1.13,2.16,184.80
22.09.2016 09:40:00,996.49,10.60,284.05,10.05,96.40,12.80,12.34,0.46,7.74,12.38,1217.62,0.75,1.68,192.20
22.09.2016 09:50:00,996.49,10.94,284.39,10.28,95.70,13.09,12.53,0.56,7.86,12.57,1216.07,1.04,2.04,135.50
22.09.2016 10:00:00,996.48,11.71,285.16,11.17,96.50,13.78,13.30,0.48,8.34,13.34,1212.43,0.91,1.68,93.80
22.09.2016 10:10:00,996.47,12.56,286.01,12.11,97.10,14.57,14.15,0.42,8.88,14.20,1208.42,1.03,1.98,95.70
22.09.2016 10:20:00,996.44,13.51,286.96,13.03,96.90,15.51,15.03,0.48,9.43,15.08,1203.96,1.17,2.20,136.50
22.09.2016 10:30:00,996.41,14.32,287.78,13.37,94.00,16.34,15.36,0.98,9.65,15.42,1200.39,0.97,2.04,144.40
22.09.2016 10:40:00,996.36,14.77,288.23,12.40,85.70,16.83,14.42,2.41,9.05,14.47,1198.88,0.97,2.18,116.40
22.09.2016 10:50:00,996.35,15.67,289.13,11.20,74.70,17.83,13.32,4.51,8.36,13.37,1195.64,0.65,1.80,87.20
22.09.2016 11:00:00,996.30,15.97,289.44,10.75,71.10,18.18,12.92,5.25,8.11,12.97,1194.51,1.27,2.20,100.70
22.09.2016 11:10:00,996.18,16.18,289.66,10.76,70.20,18.42,12.93,5.49,8.11,12.98,1193.50,1.28,2.04,77.40
22.09.2016 11:20:00,996.04,17.09,290.58,11.03,67.47,19.52,13.17,6.35,8.26,13.22,1189.48,0.95,1.84,120.30
22.09.2016 11:30:00,996.01,17.66,291.15,10.97,64.84,20.23,13.12,7.11,8.23,13.17,1187.13,0.96,2.10,128.10
22.09.2016 11:40:00,995.94,17.80,291.30,10.95,64.16,20.41,13.10,7.32,8.22,13.15,1186.49,1.50,2.36,114.40
22.09.2016 11:50:00,995.87,18.44,291.95,10.85,61.24,21.25,13.01,8.24,8.17,13.07,1183.84,1.32,2.76,150.10
22.09.2016 12:00:00,995.82,18.41,291.92,10.74,60.88,21.21,12.91,8.30,8.11,12.97,1183.95,1.76,2.84,55.18
22.09.2016 12:10:00,995.84,18.16,291.67,10.51,60.92,20.88,12.72,8.16,7.98,12.77,1185.08,1.14,2.88,19.56
22.09.2016 12:20:00,995.84,17.89,291.40,10.44,61.66,20.53,12.66,7.87,7.94,12.71,1186.21,1.43,1.92,16.07
22.09.2016 12:30:00,995.81,17.76,291.27,10.61,62.88,20.36,12.80,7.56,8.04,12.86,1186.63,1.05,2.60,32.08
22.09.2016 12:40:00,995.71,17.58,291.10,10.45,62.93,20.13,12.67,7.46,7.95,12.72,1187.31,1.91,3.04,2.91
22.09.2016 12:50:00,995.61,17.92,291.45,10.62,62.29,20.57,12.81,7.76,8.04,12.87,1185.74,1.90,3.12,24.86
22.09.2016 13:00:00,995.55,18.08,291.61,10.24,60.14,20.78,12.49,8.28,7.84,12.55,1185.16,1.70,3.02,55.81
22.09.2016 13:10:00,995.46,18.37,291.91,10.09,58.46,21.16,12.37,8.79,7.77,12.43,1183.93,1.08,1.88,21.77
22.09.2016 13:20:00,995.39,18.30,291.85,9.98,58.29,21.07,12.28,8.79,7.71,12.34,1184.17,1.75,2.68,36.75
22.09.2016 13:30:00,995.40,18.10,291.64,9.90,58.70,20.80,12.21,8.59,7.67,12.27,1185.02,1.66,2.44,36.61
22.09.2016 13:40:00,995.39,18.03,291.57,10.27,60.44,20.71,12.52,8.19,7.86,12.58,1185.16,0.85,1.72,7.39
22.09.2016 13:50:00,995.33,18.16,291.71,10.22,59.76,20.88,12.48,8.40,7.84,12.54,1184.57,0.88,1.38,21.67
22.09.2016 14:00:00,995.23,18.29,291.85,10.08,58.72,21.05,12.36,8.69,7.76,12.42,1183.98,0.83,1.36,280.90
22.09.2016 14:10:00,995.26,18.51,292.07,10.03,57.72,21.34,12.32,9.02,7.74,12.38,1183.14,0.73,1.24,277.80
22.09.2016 14:20:00,995.24,18.47,292.03,10.04,57.88,21.29,12.32,8.97,7.74,12.38,1183.27,0.99,1.72,228.50
22.09.2016 14:30:00,995.19,18.61,292.17,10.10,57.64,21.48,12.38,9.10,7.77,12.44,1182.62,0.54,1.10,220.20
22.09.2016 14:40:00,995.26,18.63,292.19,10.35,58.52,21.51,12.59,8.92,7.90,12.65,1182.53,1.20,2.50,35.22
22.09.2016 14:50:00,995.22,18.40,291.96,10.35,59.37,21.20,12.59,8.61,7.90,12.65,1183.42,1.65,2.40,67.14
22.09.2016 15:00:00,995.14,18.43,292.00,10.50,59.84,21.24,12.71,8.53,7.98,12.77,1183.15,1.37,2.20,62.85
22.09.2016 15:10:00,995.13,18.54,292.11,10.29,58.63,21.38,12.54,8.85,7.87,12.60,1182.77,1.34,2.28,43.58
22.09.2016 15:20:00,995.10,18.47,292.04,10.41,59.34,21.29,12.63,8.66,7.94,12.70,1182.97,0.78,1.92,74.60
22.09.2016 15:30:00,994.99,18.53,292.11,10.46,59.31,21.37,12.68,8.70,7.96,12.74,1182.57,0.78,1.52,109.50
22.09.2016 15:40:00,994.87,18.63,292.22,10.30,58.31,21.51,12.54,8.97,7.88,12.60,1182.09,0.81,1.36,185.20
22.09.2016 15:50:00,994.88,18.55,292.14,10.21,58.25,21.40,12.46,8.93,7.83,12.53,1182.45,0.76,1.02,211.80
22.09.2016 16:00:00,994.88,18.48,292.07,10.38,59.19,21.30,12.61,8.69,7.92,12.67,1182.68,0.67,0.84,240.80
22.09.2016 16:10:00,994.88,18.44,292.03,10.52,59.90,21.25,12.73,8.52,8.00,12.79,1182.78,0.68,0.92,235.80
22.09.2016 16:20:00,994.83,18.83,292.42,10.37,57.89,21.78,12.61,9.17,7.92,12.67,1181.20,0.69,1.44,185.40
22.09.2016 16:30:00,994.83,19.05,292.64,10.59,57.92,22.08,12.79,9.29,8.03,12.85,1180.23,0.87,1.80,181.70
22.09.2016 16:40:00,994.84,19.11,292.70,10.43,57.09,22.16,12.65,9.51,7.95,12.72,1180.07,0.92,1.68,139.90
22.09.2016 16:50:00,994.82,19.10,292.69,10.37,56.91,22.15,12.60,9.54,7.92,12.67,1180.10,1.07,1.76,153.10
22.09.2016 17:00:00,994.77,19.15,292.75,10.18,56.00,22.22,12.44,9.77,7.82,12.51,1179.91,1.39,2.12,156.90
22.09.2016 17:10:00,994.83,19.08,292.67,10.37,56.97,22.12,12.60,9.52,7.92,12.67,1180.19,1.02,1.92,169.10
22.09.2016 17:20:00,994.86,18.60,292.19,10.68,59.94,21.47,12.87,8.60,8.08,12.93,1182.05,1.16,1.72,193.40
22.09.2016 17:30:00,994.86,17.95,291.54,10.46,61.52,20.61,12.68,7.93,7.96,12.74,1184.77,1.35,1.96,205.00
22.09.2016 17:40:00,994.89,17.59,291.18,10.57,63.42,20.14,12.78,7.37,8.03,12.84,1186.23,1.36,1.72,241.40
22.09.2016 17:50:00,994.92,17.40,290.98,10.59,64.26,19.90,12.79,7.11,8.04,12.86,1187.03,1.29,1.76,226.20
22.09.2016 18:00:00,994.94,17.24,290.82,10.51,64.58,19.70,12.72,6.98,7.99,12.79,1187.74,1.52,2.10,219.60
22.09.2016 18:10:00,994.94,17.11,290.69,10.56,65.32,19.54,12.77,6.78,8.02,12.83,1188.27,1.28,2.02,222.00
22.09.2016 18:20:00,995.01,16.87,290.45,10.48,65.98,19.25,12.70,6.55,7.98,12.76,1189.36,0.96,1.48,220.00
22.09.2016 18:30:00,995.02,16.63,290.20,10.49,67.03,18.96,12.71,6.25,7.98,12.77,1190.35,0.75,1.16,218.80
22.09.2016 18:40:00,995.07,16.33,289.90,10.54,68.55,18.60,12.75,5.85,8.01,12.81,1191.62,0.30,0.84,248.40
22.09.2016 18:50:00,995.14,15.87,289.43,10.67,71.20,18.06,12.86,5.20,8.08,12.92,1193.56,0.48,0.74,36.97
22.09.2016 19:00:00,995.14,15.47,289.03,10.95,74.40,17.60,13.10,4.51,8.23,13.16,1195.10,0.74,0.94,50.01
22.09.2016 19:10:00,995.13,15.25,288.81,11.01,75.80,17.36,13.16,4.20,8.26,13.22,1195.97,0.41,0.64,26.62
22.09.2016 19:20:00,995.18,15.14,288.70,11.01,76.30,17.23,13.15,4.08,8.26,13.21,1196.49,0.27,0.42,24.71
22.09.2016 19:30:00,995.23,14.94,288.49,10.93,76.90,17.01,13.08,3.93,8.22,13.15,1197.42,0.23,0.36,66.38
22.09.2016 19:40:00,995.26,14.62,288.17,10.81,77.90,16.66,12.98,3.68,8.15,13.04,1198.83,0.22,0.68,224.60
22.09.2016 19:50:00,995.27,14.27,287.82,10.42,77.60,16.29,12.64,3.65,7.94,12.70,1200.46,1.30,2.04,237.10
22.09.2016 20:00:00,995.29,14.28,287.83,10.27,76.80,16.30,12.52,3.78,7.86,12.58,1200.50,1.65,2.04,228.50
22.09.2016 20:10:00,995.35,14.09,287.63,10.28,77.80,16.10,12.53,3.57,7.87,12.59,1201.35,1.28,1.64,240.20
22.09.2016 20:20:00,995.37,14.06,287.60,10.25,77.80,16.07,12.50,3.57,7.85,12.56,1201.53,1.12,1.56,239.60
22.09.2016 20:30:00,995.38,13.83,287.37,10.24,78.90,15.83,12.49,3.34,7.84,12.55,1202.50,0.70,1.30,226.10
22.09.2016 20:40:00,995.38,13.54,287.08,10.24,80.40,15.54,12.49,3.05,7.84,12.55,1203.72,0.83,1.26,227.90
22.09.2016 20:50:00,995.39,13.37,286.91,10.28,81.50,15.37,12.52,2.84,7.86,12.58,1204.43,1.15,1.68,225.90
22.09.2016 21:00:00,995.43,13.16,286.70,10.23,82.40,15.16,12.49,2.67,7.84,12.55,1205.38,1.95,2.28,226.60
22.09.2016 21:10:00,995.46,13.21,286.74,10.30,82.50,15.21,12.54,2.66,7.88,12.60,1205.18,1.93,2.32,227.00
22.09.2016 21:20:00,995.52,12.87,286.40,10.20,83.80,14.87,12.46,2.41,7.82,12.52,1206.72,1.45,2.40,214.70
22.09.2016 21:30:00,995.52,12.94,286.47,10.31,84.00,14.94,12.55,2.39,7.88,12.61,1206.38,1.88,2.36,228.30
22.09.2016 21:40:00,995.58,12.79,286.31,10.32,84.90,14.79,12.56,2.23,7.88,12.62,1207.08,1.26,1.88,225.70
22.09.2016 21:50:00,995.62,12.40,285.92,10.15,86.10,14.42,12.41,2.00,7.79,12.47,1208.86,1.39,1.72,203.00
22.09.2016 22:00:00,995.64,12.12,285.64,10.15,87.70,14.16,12.41,1.74,7.79,12.47,1210.07,0.91,1.36,174.50
22.09.2016 22:10:00,995.66,12.02,285.53,10.17,88.40,14.06,12.43,1.63,7.80,12.49,1210.51,0.94,1.36,180.20
22.09.2016 22:20:00,995.67,11.98,285.49,10.19,88.80,14.03,12.45,1.57,7.82,12.51,1210.68,1.56,2.32,225.40
22.09.2016 22:30:00,995.73,11.93,285.44,10.14,88.80,13.98,12.41,1.57,7.79,12.47,1210.98,1.75,2.40,215.70
22.09.2016 22:40:00,995.75,11.69,285.20,10.02,89.50,13.76,12.31,1.44,7.73,12.37,1212.07,0.82,1.56,181.20
22.09.2016 22:50:00,995.78,11.60,285.10,10.09,90.40,13.68,12.36,1.31,7.76,12.42,1212.47,1.01,1.52,193.60
22.09.2016 23:00:00,995.82,11.48,284.98,10.00,90.60,13.57,12.29,1.28,7.71,12.35,1213.06,0.95,1.68,205.50
22.09.2016 23:10:00,995.83,11.42,284.92,10.04,91.20,13.52,12.33,1.19,7.73,12.38,1213.31,0.24,0.70,303.20
22.09.2016 23:20:00,995.87,11.33,284.83,10.01,91.60,13.43,12.31,1.13,7.72,12.36,1213.75,0.42,1.12,145.60
22.09.2016 23:30:00,995.87,11.21,284.71,9.98,92.10,13.33,12.28,1.05,7.70,12.33,1214.28,0.66,1.40,185.80
22.09.2016 23:40:00,995.87,11.12,284.62,9.94,92.40,13.25,12.24,1.01,7.68,12.29,1214.69,1.02,1.52,196.30
22.09.2016 23:50:00,995.86,11.06,284.56,9.96,92.90,13.20,12.26,0.94,7.69,12.31,1214.92,0.95,1.56,193.20
23.09.2016 00:00:00,995.82,11.03,284.53,9.96,93.10,13.17,12.26,0.91,7.69,12.31,1214.99,0.83,1.44,151.30
23.09.2016 00:10:00,995.75,10.95,284.46,9.90,93.20,13.10,12.21,0.89,7.66,12.26,1215.28,1.03,1.88,185.50
23.09.2016 00:20:00,995.74,10.83,284.34,9.81,93.40,13.00,12.14,0.86,7.62,12.19,1215.82,1.07,2.12,192.10
23.09.2016 00:30:00,995.74,10.77,284.28,9.80,93.70,12.94,12.13,0.82,7.61,12.18,1216.08,0.69,1.64,178.90
23.09.2016 00:40:00,995.75,10.66,284.17,9.72,93.90,12.85,12.07,0.78,7.57,12.12,1216.59,0.87,1.48,168.60
23.09.2016 00:50:00,995.74,10.60,284.11,9.72,94.30,12.80,12.07,0.73,7.57,12.12,1216.83,1.17,2.20,163.80
23.09.2016 01:00:00,995.69,10.60,284.11,9.76,94.50,12.80,12.09,0.70,7.59,12.15,1216.75,1.53,2.36,168.10
23.09.2016 01:10:00,995.72,10.55,284.06,9.69,94.40,12.75,12.04,0.71,7.56,12.09,1217.02,0.46,1.20,109.00
23.09.2016 01:20:00,995.73,10.42,283.93,9.55,94.30,12.64,11.92,0.72,7.48,11.98,1217.65,0.56,1.16,166.00
23.09.2016 01:30:00,995.75,10.33,283.84,9.49,94.50,12.57,11.88,0.69,7.45,11.93,1218.09,0.39,0.76,184.70
23.09.2016 01:40:00,995.75,10.22,283.73,9.36,94.40,12.48,11.78,0.70,7.39,11.83,1218.61,1.08,1.60,158.50
23.09.2016 01:50:00,995.78,10.13,283.63,9.32,94.70,12.40,11.74,0.66,7.37,11.79,1219.05,1.44,2.16,178.70
23.09.2016 02:00:00,995.86,10.06,283.56,9.25,94.70,12.34,11.69,0.65,7.33,11.74,1219.47,1.22,2.22,173.10
23.09.2016 02:10:00,995.85,9.99,283.49,9.21,94.90,12.29,11.66,0.63,7.31,11.71,1219.77,0.99,2.20,149.30
23.09.2016 02:20:00,995.87,9.89,283.38,9.11,94.90,12.20,11.58,0.62,7.27,11.63,1220.27,1.43,2.56,169.90
23.09.2016 02:30:00,995.95,9.83,283.32,9.07,95.00,12.15,11.55,0.61,7.24,11.59,1220.64,1.08,2.00,178.70
23.09.2016 02:40:00,995.99,9.81,283.30,9.05,95.00,12.14,11.53,0.61,7.23,11.58,1220.78,1.38,2.20,181.20
